user_id,deal_id,swipe_score
83113494,40000080,100
83113494,40000081,100
83113494,40000082,100
83113494,40000083,100
57559177,40000093,50
57559177,40000211,66
57559177,40000073,100
57559177,40000078,100
57559177,40000113,75
57559177,40000074,100
57559177,40000075,100
57559177,40000307,100
57559177,40000209,66
57559177,40000076,100
57559177,40000305,60
57559177,40000210,66
57559177,40000072,100
57559177,40000212,100
57559177,40000306,50
57559177,40000208,66
57559177,40000079,100
57559177,40000080,100
57559177,40000084,0
57559177,40000140,50
57559177,40000141,50
57559177,40000083,100
57559177,40000279,50
57559177,40000081,100
57559177,40000082,100
57559177,40000077,0
57559177,40000142,50
71951314,40000093,100
71951314,40000208,0
71951314,40000076,0
71951314,40000306,0
71951314,40000307,0
71951314,40000074,0
71951314,40000113,100
71951314,40000305,0
71951314,40000073,0
71951314,40000075,0
71951314,40000072,0
71951314,40000210,0
71951314,40000212,0
71951314,40000079,100
71951314,40000209,0
71951314,40000211,0
71951314,40000080,0
71951314,40000078,0
71951314,40000077,0
71951314,40000081,0
14430731,40000093,0
14430731,40000209,25
14430731,40000074,50
14430731,40000075,0
14430731,40000042,25
14430731,40000043,50
14430731,40000230,25
14430731,40000211,25
14430731,40000072,50
14430731,40000307,100
14430731,40000208,25
14430731,40000210,25
14430731,40000305,100
14430731,40000306,100
14430731,40000113,0
14430731,40000045,75
14430731,40000079,100
14430731,40000053,0
14430731,40000082,100
14430731,40000060,100
14430731,40000067,100
14430731,40000007,0
14430731,40000008,0
14430731,40000023,0
14430731,40000063,20
14430731,40000259,0
14430731,40000039,0
14430731,40000315,0
14430731,40000216,0
14430731,40000078,0
14430731,40000041,100
14430731,40000056,100
14430731,40000058,100
14430731,40000066,100
14430731,40000070,0
14430731,40000006,0
14430731,40000020,0
14430731,40000265,100
14430731,40000269,0
14430731,40000271,0
14430731,40000313,0
14430731,40000214,0
14430731,40000076,100
14430731,40000231,66
14430731,40000080,0
14430731,40000084,100
14430731,40000086,100
14430731,40000055,100
14430731,40000057,100
14430731,40000062,100
14430731,40000064,100
14430731,40000069,0
14430731,40000005,0
14430731,40000019,0
14430731,40000021,0
14430731,40000256,100
14430731,40000266,100
14430731,40000314,0
14430731,40000073,0
14430731,40000077,100
14430731,40000273,100
14430731,40000081,100
14430731,40000059,100
14430731,40000065,100
14430731,40000071,0
14430731,40000257,100
14430731,40000258,100
14430731,40000263,0
14430731,40000267,100
14430731,40000212,50
14430731,40000217,0
14430731,40000289,0
14430731,40000040,0
14430731,40000083,100
14430731,40000085,100
14430731,40000054,100
14430731,40000061,100
14430731,40000068,100
14430731,40000009,0
14430731,40000022,0
14430731,40000255,100
14430731,40000264,0
14430731,40000268,100
14430731,40000270,100
14430731,40000312,50
14430731,40000213,0
14430731,40000288,0
14430731,40000215,0
14430731,40000010,100
14430731,40000220,0
14430731,40000225,0
14430731,40000222,100
14430731,40000224,0
14430731,40000219,100
14430731,40000223,0
14430731,40000227,0
14430731,40000218,100
14430731,40000221,100
14430731,40000226,0
21494800,40000305,33
21494800,40000307,33
21494800,40000309,100
21494800,40000043,100
21494800,40000273,100
21494800,40000306,33
21494800,40000042,100
21494800,40000045,100
21494800,40000230,100
21494800,40000308,100
21494800,40000210,100
21494800,40000231,100
21494800,40000073,0
21494800,40000212,100
21494800,40000311,0
21494800,40000209,100
21494800,40000310,50
21494800,40000072,0
21494800,40000113,0
21494800,40000034,100
21494800,40000208,100
21494800,40000211,100
21494800,40000093,0
21494800,40000075,0
21494800,40000078,100
21494800,40000077,50
21494800,40000081,0
21494800,40000076,50
21494800,40000074,100
21494800,40000185,0
21494800,40000195,0
21494800,40000080,0
21494800,40000188,0
21494800,40000079,100
21494800,40000189,0
21494800,40000196,0
61713227,40000209,100
61713227,40000210,100
61713227,40000211,100
61713227,40000307,0
61713227,40000113,66
61713227,40000305,0
61713227,40000306,0
61713227,40000093,0
61713227,40000208,100
61713227,40000056,0
61713227,40000054,100
61713227,40000058,100
61713227,40000055,100
61713227,40000057,100
61713227,40000312,0
61713227,40000313,0
61713227,40000217,0
61713227,40000298,0
61713227,40000314,100
61713227,40000315,100
61713227,40000290,0
61713227,40000218,0
61713227,40000214,0
61713227,40000215,100
61713227,40000288,0
61713227,40000296,0
61713227,40000212,100
61713227,40000213,0
61713227,40000216,0
61713227,40000289,0
61713227,40000301,0
61713227,40000297,0
61713227,40000299,0
61713227,40000300,0
61713227,40000099,0
61713227,40000103,0
61713227,40000095,100
61713227,40000100,100
61713227,40000094,0
61713227,40000096,0
61713227,40000101,0
61713227,40000098,100
61713227,40000097,100
61713227,40000102,100
21434233,40000305,66
21434233,40000307,66
21434233,40000209,100
21434233,40000113,100
21434233,40000208,100
21434233,40000093,100
21434233,40000210,100
21434233,40000306,0
21434233,40000211,50
21434233,40000078,100
21434233,40000077,0
21434233,40000076,0
21434233,40000075,100
21434233,40000212,100
21434233,20000026,0
21434233,30000053,0
21434233,30000049,0
21434233,40000273,100
21434233,40000308,0
21434233,40000309,0
21434233,40000310,100
21434233,40000034,0
21434233,40000315,100
21434233,40000312,100
21434233,40000313,0
21434233,40000320,100
21434233,40000132,100
21434233,40000133,100
21434233,40000234,0
21434233,40000314,100
21434233,40000232,0
21434233,40000233,0
80023583,40000113,100
80023583,40000209,100
80023583,40000210,100
80023583,40000307,100
80023583,40000093,100
80023583,40000208,100
80023583,40000306,100
80023583,40000211,100
80023583,40000305,100
80023583,40000140,100
80023583,40000141,100
80023583,40000142,100
80023583,40000280,100
80023583,40000073,100
80023583,40000074,100
80023583,40000075,100
80023583,40000076,100
80023583,40000078,100
80023583,40000077,100
80023583,40000079,100
80023583,40000212,66
80023583,40000058,100
80023583,40000095,100
80023583,40000102,100
80023583,40000103,100
80023583,40000109,100
80023583,40000072,100
80023583,40000064,100
80023583,40000066,100
80023583,40000067,100
80023583,40000068,100
80023583,40000069,100
80023583,40000083,100
80023583,40000085,100
80023583,40000086,100
80023583,40000118,100
80023583,40000119,100
80023583,40000019,100
80023583,40000100,100
80023583,40000105,100
80023583,40000106,100
80023583,40000070,100
80023583,40000071,100
80023583,40000080,100
80023583,40000133,100
80023583,40000135,100
80023583,40000156,100
80023583,40000157,100
80023583,40000196,100
80023583,40000273,100
80023583,40000309,100
80023583,40000020,100
80023583,40000022,100
80023583,40000023,100
80023583,40000228,100
80023583,40000053,100
80023583,40000097,100
80023583,40000098,100
80023583,40000099,100
80023583,40000059,100
80023583,40000060,100
80023583,40000061,100
80023583,40000062,100
80023583,40000111,100
80023583,40000112,100
80023583,40000132,100
80023583,40000155,100
80023583,40000189,100
80023583,40000185,100
80023583,40000308,100
80023583,40000310,100
80023583,40000229,100
80023583,40000054,100
80023583,40000096,100
80023583,40000104,100
80023583,40000110,100
80023583,40000120,100
80023583,40000121,100
80023583,40000188,100
80023583,40000195,100
80023583,40000311,100
80023583,40000034,100
80023583,40000055,100
80023583,40000056,100
80023583,40000057,100
80023583,40000094,100
80023583,40000101,100
80023583,40000107,100
80023583,40000108,100
80023583,40000063,100
80023583,40000065,100
80023583,40000081,100
80023583,40000082,100
80023583,40000084,100
80023583,40000138,100
80023583,40000139,100
80023583,40000158,100
80023583,40000041,100
80023583,40000021,100
80023583,40000009,100
36277613,40000078,0
36277613,40000083,100
36277613,40000188,100
36277613,40000053,0
36277613,40000059,0
36277613,40000305,50
36277613,40000093,100
36277613,40000073,0
36277613,40000074,100
36277613,40000212,0
36277613,40000084,0
36277613,40000041,100
36277613,40000275,100
36277613,40000185,100
36277613,40000040,100
36277613,40000057,100
36277613,40000195,100
36277613,40000306,100
36277613,40000113,100
36277613,40000209,0
36277613,40000210,100
36277613,40000211,0
36277613,40000054,0
36277613,40000056,0
36277613,40000060,0
36277613,40000061,0
36277613,40000141,100
36277613,40000062,100
36277613,40000072,100
36277613,40000075,0
36277613,40000076,100
36277613,40000079,100
36277613,40000080,100
36277613,40000082,0
36277613,40000085,100
36277613,40000307,100
36277613,40000208,100
36277613,40000077,100
36277613,40000039,100
36277613,40000081,0
36277613,40000189,100
36277613,40000055,0
36277613,40000058,100
36277613,40000196,100
36277613,40000140,100
36277613,40000142,0
36277613,40000063,100
36277613,40000069,100
36277613,40000070,0
36277613,40000259,100
36277613,40000264,100
36277613,40000007,0
36277613,40000064,100
36277613,40000066,100
36277613,40000006,100
36277613,40000257,100
36277613,40000258,0
36277613,40000009,100
36277613,40000008,100
36277613,40000067,100
36277613,40000068,100
36277613,40000005,50
36277613,40000263,100
36277613,40000065,100
36277613,40000265,100
36277613,40000267,100
36277613,40000269,100
36277613,40000270,100
36277613,40000071,0
36277613,40000255,100
36277613,40000256,100
36277613,40000266,100
36277613,40000268,100
36277613,40000271,100
36277613,40000021,100
36277613,40000020,100
36277613,40000022,100
36277613,40000019,100
76023046,40000211,100
76023046,40000075,66
76023046,40000081,100
76023046,40000083,100
76023046,40000056,100
76023046,40000067,100
76023046,40000005,100
76023046,40000022,100
76023046,40000043,100
76023046,40000307,100
76023046,40000113,100
76023046,40000210,100
76023046,40000072,100
76023046,40000077,66
76023046,40000079,66
76023046,40000212,66
76023046,40000039,100
76023046,40000084,100
76023046,40000054,100
76023046,40000059,100
76023046,40000062,100
76023046,40000065,100
76023046,40000007,100
76023046,40000020,100
76023046,40000042,100
76023046,40000305,100
76023046,40000306,75
76023046,40000040,100
76023046,40000086,100
76023046,40000058,100
76023046,40000063,100
76023046,40000064,100
76023046,40000070,100
76023046,40000006,100
76023046,40000019,100
76023046,40000023,100
76023046,40000093,100
76023046,40000073,100
76023046,40000074,100
76023046,40000076,66
76023046,40000078,66
76023046,40000082,100
76023046,40000053,100
76023046,40000057,100
76023046,40000273,100
76023046,40000068,100
76023046,40000069,100
76023046,40000009,100
76023046,40000208,100
76023046,40000209,100
76023046,40000080,66
76023046,40000085,100
76023046,40000041,100
76023046,40000055,100
76023046,40000060,100
76023046,40000061,100
76023046,40000066,100
76023046,40000071,100
76023046,40000008,100
76023046,40000021,100
76023046,40000045,100
76023046,40000325,100
79830435,40000306,100
79830435,40000141,40
79830435,40000142,60
79830435,40000185,60
79830435,40000195,60
79830435,40000113,100
79830435,40000209,100
79830435,40000275,20
79830435,40000189,20
79830435,40000196,60
79830435,40000305,66
79830435,40000211,100
79830435,40000140,100
79830435,40000208,100
79830435,40000210,100
79830435,40000188,40
79830435,40000307,100
79830435,40000093,100
79830435,40000076,0
79830435,40000273,100
79830435,40000084,100
79830435,40000075,66
79830435,40000079,100
79830435,40000034,50
79830435,40000085,100
79830435,40000074,0
79830435,40000077,0
79830435,40000073,60
79830435,40000309,100
79830435,40000082,100
79830435,40000083,100
79830435,40000041,50
79830435,40000212,50
79830435,40000311,100
79830435,40000080,50
79830435,40000009,50
79830435,40000006,50
79830435,40000008,0
79830435,40000072,0
79830435,40000078,33
79830435,40000308,50
79830435,40000310,100
79830435,40000039,0
79830435,40000081,100
79830435,40000086,50
79830435,40000005,100
79830435,40000007,0
79830435,40000215,100
79830435,40000217,100
79830435,40000213,100
79830435,40000315,0
79830435,40000314,100
79830435,40000214,100
79830435,40000216,100
79830435,40000312,100
79830435,40000313,100
81783738,40000209,0
81783738,40000306,0
81783738,40000305,50
81783738,40000208,100
81783738,40000210,0
81783738,40000307,100
81783738,40000211,100
81783738,40000093,100
81783738,40000113,100
81783738,40000005,100
81783738,40000006,100
81783738,40000236,100
81783738,40000243,0
81783738,40000072,100
81783738,40000232,100
81783738,40000237,100
81783738,40000241,0
81783738,40000234,100
81783738,40000238,100
81783738,40000073,100
81783738,40000074,100
81783738,40000075,100
81783738,40000009,100
81783738,40000233,100
81783738,40000235,100
81783738,40000240,100
81783738,40000242,0
81783738,40000239,100
81783738,40000132,100
81783738,40000133,100
81783738,40000212,100
81783738,40000054,0
81783738,40000065,0
81783738,40000201,0
81783738,40000064,0
81783738,40000200,0
81783738,40000056,0
81783738,40000067,0
81783738,40000058,0
81783738,40000055,0
81783738,40000066,0
81783738,40000057,0
81783738,40000063,0
81783738,40000053,0
81783738,40000094,0
71772992,40000307,0
71772992,40000305,50
71772992,40000306,0
71772992,40000093,100
71772992,40000077,0
71772992,40000081,0
71772992,40000086,0
71772992,40000053,0
71772992,40000058,0
71772992,40000063,0
71772992,40000068,0
71772992,40000069,0
71772992,40000208,100
71772992,40000073,100
71772992,40000074,0
71772992,40000078,0
71772992,40000080,0
71772992,40000085,0
71772992,40000057,0
71772992,40000062,0
71772992,40000067,0
71772992,40000113,100
71772992,40000211,100
71772992,40000072,100
71772992,40000076,0
71772992,40000212,0
71772992,40000039,0
71772992,40000084,0
71772992,40000056,0
71772992,40000061,0
71772992,40000066,0
71772992,40000071,0
71772992,40000209,100
71772992,40000075,0
71772992,40000079,0
71772992,40000082,0
71772992,40000041,0
71772992,40000040,0
71772992,40000054,0
71772992,40000059,0
71772992,40000064,0
71772992,40000210,100
71772992,40000083,0
71772992,40000055,0
71772992,40000273,0
71772992,40000060,0
71772992,40000065,0
71772992,40000070,0
58708109,40000208,0
58708109,40000232,0
58708109,40000236,0
58708109,40000305,0
58708109,40000113,0
58708109,40000209,0
58708109,40000189,0
58708109,40000234,0
58708109,40000307,0
58708109,40000093,0
58708109,40000275,0
58708109,40000306,0
58708109,40000211,0
58708109,40000255,0
58708109,40000210,0
58708109,40000235,0
58708109,40000188,0
58708109,40000233,0
75261144,40000306,100
75261144,40000208,0
75261144,40000077,0
75261144,40000075,0
75261144,40000305,0
75261144,40000093,0
75261144,40000211,0
75261144,40000113,0
75261144,40000210,0
75261144,40000078,0
75261144,40000212,0
75261144,40000307,0
75261144,40000209,0
75261144,40000076,0
75261144,40000079,0
46202251,40000212,50
46202251,40000305,0
46202251,40000312,66
46202251,40000314,66
46202251,40000208,50
46202251,40000313,66
46202251,40000315,66
46202251,40000209,50
46202251,40000213,50
46202251,40000211,50
46202251,40000296,33
46202251,40000297,33
46202251,40000301,33
46202251,40000306,100
46202251,40000072,100
46202251,40000215,33
46202251,40000290,33
46202251,40000293,33
46202251,40000074,0
46202251,40000075,0
46202251,40000076,0
46202251,40000078,0
46202251,40000241,0
46202251,40000245,0
46202251,40000261,100
46202251,40000093,50
46202251,40000200,100
46202251,40000054,100
46202251,40000299,33
46202251,40000300,33
46202251,40000291,33
46202251,40000288,33
46202251,40000294,0
46202251,40000304,0
46202251,40000081,0
46202251,40000232,0
46202251,40000237,0
46202251,40000243,0
46202251,40000248,0
46202251,40000260,100
46202251,40000053,100
46202251,40000041,100
46202251,40000214,75
46202251,40000298,33
46202251,40000073,100
46202251,40000210,33
46202251,40000217,33
46202251,40000292,0
46202251,40000080,0
46202251,40000039,0
46202251,40000233,0
46202251,40000235,0
46202251,40000239,0
46202251,40000240,0
46202251,40000244,0
46202251,40000251,0
46202251,40000254,100
46202251,40000202,0
46202251,40000273,0
46202251,40000302,0
46202251,40000307,100
46202251,40000289,33
46202251,40000303,0
46202251,40000077,0
46202251,40000084,0
46202251,40000234,0
46202251,40000236,0
46202251,40000242,0
46202251,40000252,0
46202251,40000262,100
46202251,40000040,100
46202251,40000085,100
46202251,40000086,0
46202251,40000216,33
46202251,40000113,0
46202251,40000079,0
46202251,40000082,0
46202251,40000083,0
46202251,40000238,0
46202251,40000246,0
46202251,40000247,0
46202251,40000249,0
46202251,40000250,0
46202251,40000253,0
46202251,40000201,0
46202251,40000055,0
46202251,40000057,0
46202251,40000058,0
46202251,40000060,0
46202251,40000066,0
46202251,40000071,100
46202251,40000042,33
46202251,40000231,50
46202251,40000264,0
46202251,40000271,0
46202251,40000219,0
46202251,40000224,0
46202251,40000227,100
46202251,40000056,0
46202251,40000065,0
46202251,40000068,0
46202251,40000006,100
46202251,40000045,66
46202251,40000043,50
46202251,40000256,50
46202251,40000258,50
46202251,40000268,0
46202251,40000221,0
46202251,40000012,0
46202251,40000061,0
46202251,40000067,0
46202251,40000007,100
46202251,40000257,50
46202251,40000266,0
46202251,40000220,0
46202251,40000014,0
46202251,40000059,0
46202251,40000062,0
46202251,40000063,0
46202251,40000064,0
46202251,40000069,0
46202251,40000070,100
46202251,40000020,100
46202251,40000021,100
46202251,40000023,100
46202251,40000259,50
46202251,40000265,0
46202251,40000269,0
46202251,40000222,0
46202251,40000225,100
46202251,40000010,0
46202251,40000013,0
46202251,40000009,100
46202251,40000005,100
46202251,40000008,100
46202251,40000019,100
46202251,40000022,100
46202251,40000230,50
46202251,40000255,50
46202251,40000263,0
46202251,40000267,0
46202251,40000270,0
46202251,40000218,0
46202251,40000223,100
46202251,40000226,100
46202251,40000011,0
59604861,40000306,100
59604861,40000093,100
59604861,40000305,0
59604861,40000307,100
59604861,40000113,0
59604861,40000210,100
59604861,40000211,100
59604861,40000074,100
59604861,40000072,100
59604861,40000073,100
59604861,40000212,100
59604861,40000208,100
59604861,40000209,100
59604861,40000140,0
59604861,40000141,100
59604861,40000338,100
59604861,40000337,100
59604861,40000339,100
67446085,40000306,100
67446085,40000305,66
67446085,40000208,100
67446085,40000307,100
67446085,40000093,0
67446085,40000113,100
67446085,40000209,100
67446085,40000023,100
67446085,40000267,100
67446085,40000072,0
67446085,40000074,0
67446085,40000214,0
67446085,40000297,0
67446085,40000294,100
67446085,40000302,100
67446085,40000259,100
67446085,40000269,100
67446085,40000271,100
67446085,40000073,0
67446085,40000289,100
67446085,40000290,100
67446085,40000301,100
67446085,40000312,100
67446085,40000314,100
67446085,40000315,100
67446085,40000212,100
67446085,40000019,100
67446085,40000020,100
67446085,40000022,100
67446085,40000228,100
67446085,40000229,100
67446085,40000255,100
67446085,40000256,100
67446085,40000263,100
67446085,40000264,100
67446085,40000266,100
67446085,40000313,100
67446085,40000210,100
67446085,40000211,100
67446085,40000021,100
67446085,40000257,100
67446085,40000265,100
67446085,40000075,0
67446085,40000077,100
67446085,40000215,0
67446085,40000299,100
67446085,40000292,100
67446085,40000293,100
67446085,40000258,100
67446085,40000268,100
67446085,40000270,100
67446085,40000076,0
67446085,40000213,100
67446085,40000216,0
67446085,40000288,0
67446085,40000298,100
67446085,40000291,100
67446085,40000217,0
67446085,40000296,0
67446085,40000300,100
67446085,40000303,100
15655183,40000133,100
15655183,40000138,100
15655183,40000132,100
15655183,40000135,100
15655183,40000141,100
15655183,40000312,100
15655183,40000214,100
15655183,40000297,0
15655183,40000292,0
15655183,40000053,100
15655183,40000315,100
15655183,40000210,100
15655183,40000217,100
15655183,40000296,0
15655183,40000294,0
15655183,40000303,0
15655183,40000211,100
15655183,40000288,100
15655183,40000289,100
15655183,40000298,0
15655183,40000300,0
15655183,40000301,100
15655183,40000291,100
15655183,40000293,100
15655183,40000140,100
15655183,40000209,100
15655183,40000212,50
15655183,40000213,100
15655183,40000216,100
15655183,40000054,100
15655183,40000139,100
15655183,40000313,100
15655183,40000314,100
15655183,40000208,100
15655183,40000215,100
15655183,40000290,100
15655183,40000299,0
15655183,40000302,100
15655183,40000304,100
15655183,40000142,100
15655183,40000155,0
15655183,40000157,0
15655183,40000156,100
15655183,40000158,0
15655183,40000041,0
12040786,40000305,100
12040786,40000306,100
12733305,40000210,100
12733305,40000189,100
12733305,40000196,100
12733305,40000027,100
12733305,40000028,100
12733305,40000209,100
12733305,40000211,100
12733305,40000275,100
12733305,40000024,100
12733305,40000026,100
12733305,40000200,100
12733305,40000201,100
12733305,40000188,100
12733305,40000195,100
12733305,40000142,100
12733305,40000025,100
12733305,40000305,100
12733305,40000306,100
12733305,40000093,100
12733305,40000185,100
12733305,40000141,100
12733305,40000202,100
12733305,40000307,100
12733305,40000113,100
12733305,40000208,100
12733305,40000140,100
89247220,40000305,0
89247220,40000211,0
89247220,40000072,100
89247220,40000078,100
89247220,40000212,0
89247220,40000086,0
89247220,40000307,100
89247220,40000209,100
89247220,40000076,100
89247220,40000080,100
89247220,40000040,100
89247220,40000306,100
89247220,40000208,100
89247220,40000073,100
89247220,40000077,100
89247220,40000083,100
89247220,40000041,0
89247220,40000055,100
89247220,40000093,100
89247220,40000113,100
89247220,40000210,0
89247220,40000074,100
89247220,40000079,0
89247220,40000081,100
89247220,40000084,100
89247220,40000053,100
89247220,40000056,100
89247220,40000075,100
89247220,40000039,100
89247220,40000082,100
89247220,40000085,100
89247220,40000054,100
71840244,40000305,92
71840244,40000093,73
71840244,40000306,85
71840244,40000113,91
71840244,40000307,85
71840244,40000208,80
71840244,40000210,92
71840244,40000212,92
71840244,40000211,100
71840244,40000072,90
71840244,40000209,73
71840244,40000073,90
71840244,40000272,100
71840244,40000354,100
71840244,40000356,50
71840244,40000274,100
71840244,40000276,0
71840244,40000355,50
71840244,40000277,100
71840244,40000359,50
71840244,40000275,100
71840244,40000278,100
71840244,40000283,100
71840244,40000357,50
71840244,40000273,100
71840244,40000281,100
71840244,40000074,90
71840244,40000369,60
71840244,40000370,80
71840244,40000075,88
71840244,40000076,87
71840244,40000316,100
71840244,40000318,100
71840244,40000319,100
71840244,40000265,100
71840244,40000308,100
71840244,40000309,100
71840244,40000310,100
71840244,40000311,100
71840244,40000034,100
71840244,40000266,100
71840244,40000255,100
71840244,40000325,100
71840244,40000257,100
71840244,40000264,100
71840244,40000269,100
71840244,40000373,100
71840244,40000375,100
71840244,40000378,100
71840244,40000039,85
71840244,40000077,100
71840244,40000081,100
71840244,40000084,100
71840244,40000345,100
71840244,40000085,100
71840244,40000326,0
71840244,40000057,60
71840244,40000059,60
71840244,40000063,80
71840244,40000066,75
71840244,40000060,60
71840244,40000256,100
71840244,40000321,100
71840244,40000258,100
71840244,40000263,100
71840244,40000268,100
71840244,40000271,100
71840244,40000372,100
71840244,40000374,100
71840244,40000377,100
71840244,40000380,0
71840244,40000078,100
71840244,40000080,83
71840244,40000083,83
71840244,40000344,100
71840244,40000347,100
71840244,40000086,100
71840244,40000054,80
71840244,40000056,80
71840244,40000065,80
71840244,40000062,80
71840244,40000320,100
71840244,40000327,83
71840244,40000259,100
71840244,40000267,100
71840244,40000270,100
71840244,40000371,60
71840244,40000376,100
71840244,40000379,0
71840244,40000040,87
71840244,40000079,85
71840244,40000082,100
71840244,40000346,100
71840244,40000328,0
71840244,40000053,80
71840244,40000055,80
71840244,40000058,60
71840244,40000041,83
71840244,40000064,80
71840244,40000067,75
71840244,40000061,80
71840244,40000071,50
71840244,40000070,100
71840244,40000333,100
71840244,40000232,100
71840244,40000240,100
71840244,40000245,100
71840244,40000260,100
71840244,40000350,100
71840244,40000239,100
71840244,40000241,100
71840244,40000247,100
71840244,40000252,100
71840244,40000364,100
71840244,40000250,100
71840244,40000261,100
71840244,40000329,100
71840244,40000233,100
71840244,40000234,100
71840244,40000238,100
71840244,40000242,100
71840244,40000246,100
71840244,40000248,100
71840244,40000253,100
71840244,40000262,100
71840244,40000243,100
71840244,40000235,100
71840244,40000236,100
71840244,40000237,100
71840244,40000244,100
71840244,40000249,100
71840244,40000251,100
71840244,40000254,100
71840244,40000289,100
71840244,40000301,100
71840244,40000291,100
71840244,40000293,100
71840244,40000294,100
71840244,40000302,100
71840244,40000303,100
71840244,40000214,100
71840244,40000215,100
71840244,40000297,100
71840244,40000298,100
71840244,40000216,100
71840244,40000288,100
71840244,40000296,100
71840244,40000022,100
71840244,40000023,100
71840244,40000290,100
71840244,40000304,100
71840244,40000217,100
71840244,40000300,100
71840244,40000292,100
71840244,40000021,100
71840244,40000299,100
71840244,40000020,100
71840244,40000019,100
71840244,40000444,75
71840244,40000005,100
71840244,40000007,100
71840244,40000446,66
71840244,40000442,100
71840244,40000447,75
71840244,40000445,50
71840244,40000006,100
71840244,40000008,100
71840244,40000443,100
71840244,40000069,100
71840244,40000042,100
71840244,40000043,100
71840244,40000009,100
71840244,40000045,100
71840244,40000220,100
71840244,40000450,100
71840244,40000219,100
71840244,40000449,100
71840244,40000068,100
71840244,40000218,100
71840244,40000448,100
71840244,40000451,100
71840244,40000454,100
71840244,40000452,100
71840244,40000455,100
71840244,40000453,100
52382618,40000307,0
52382618,40000208,33
52382618,40000075,33
52382618,40000212,0
52382618,40000085,100
52382618,40000054,50
52382618,40000057,100
52382618,40000233,100
52382618,40000238,0
52382618,40000243,100
52382618,40000254,0
52382618,40000258,0
52382618,40000263,100
52382618,40000268,0
52382618,40000271,0
52382618,40000093,33
52382618,40000209,33
52382618,40000073,33
52382618,40000077,33
52382618,40000080,66
52382618,40000082,100
52382618,40000086,0
52382618,40000273,66
52382618,40000060,0
52382618,40000236,100
52382618,40000241,100
52382618,40000247,100
52382618,40000252,100
52382618,40000256,100
52382618,40000261,100
52382618,40000266,0
52382618,40000306,20
52382618,40000211,0
52382618,40000072,0
52382618,40000078,33
52382618,40000039,0
52382618,40000081,50
52382618,40000084,50
52382618,40000059,100
52382618,40000235,100
52382618,40000240,0
52382618,40000245,100
52382618,40000246,0
52382618,40000251,0
52382618,40000255,0
52382618,40000260,0
52382618,40000265,100
52382618,40000076,33
52382618,40000041,100
52382618,40000040,0
52382618,40000055,100
52382618,40000058,0
52382618,40000061,100
52382618,40000234,0
52382618,40000239,100
52382618,40000244,0
52382618,40000248,100
52382618,40000250,100
52382618,40000259,100
52382618,40000264,0
52382618,40000269,100
52382618,40000305,33
52382618,40000113,33
52382618,40000210,33
52382618,40000074,33
52382618,40000079,33
52382618,40000083,0
52382618,40000053,100
52382618,40000056,0
52382618,40000232,0
52382618,40000237,100
52382618,40000242,0
52382618,40000249,0
52382618,40000253,100
52382618,40000257,100
52382618,40000262,0
52382618,40000267,100
52382618,40000270,0
52382618,40000326,0
52382618,40000065,100
52382618,40000068,0
52382618,40000064,0
52382618,40000067,100
52382618,40000063,100
52382618,40000066,0
52382618,40000325,0
52382618,40000327,66
52382618,40000062,0
52382618,40000328,100
52382618,40000348,0
52382618,40000349,0
52382618,40000352,0
52382618,40000336,100
52382618,40000459,0
52382618,40000460,100
10002334,40000318,94
10002334,40000229,88
10002334,40000133,87
10002334,40000228,84
10002334,40000132,87
10002334,40000138,93
10002334,40000135,83
10002334,40000274,100
10002334,40000319,93
10002334,40000316,100
10002334,40000023,71
10002334,40000021,78
10002334,40000020,93
10002334,40000019,81
10002334,40000039,50
10002334,40000383,84
10002334,40000382,71
10002334,40000381,78
10002334,40000287,92
10002334,40000441,66
10002334,40000440,71
10002334,40000439,73
10002334,40000429,76
10002334,40000428,85
10002334,40000427,93
10002334,40000426,92
10002334,40000185,84
10002334,40000195,73
10002334,40000189,69
10002334,40000188,66
10002334,40000142,58
10002334,40000141,69
10002334,40000140,64
10002334,40000139,50
10002334,40000385,71
10002334,40000384,85
10002334,40000387,64
10002334,40000386,66
10002334,40000306,71
10002334,40000467,73
10002334,40000466,83
10002334,40000465,66
10002334,40000433,71
10002334,40000432,69
10002334,40000431,72
10002334,40000430,64
10002334,40000022,75
10002334,40000235,76
10002334,40000234,66
10002334,40000233,58
10002334,40000232,57
10002334,40000097,58
10002334,40000096,54
10002334,40000095,54
10002334,40000196,66
10002334,40000094,100
10002334,40000391,61
10002334,40000390,45
10002334,40000389,41
10002334,40000388,53
10002334,40000113,66
10002334,40000305,86
10002334,40000093,63
10002334,40000438,72
10002334,40000436,63
10002334,40000208,50
10002334,40000101,70
10002334,40000394,75
10002334,40000393,80
10002334,40000395,83
10002334,40000072,58
10002334,40000104,66
10002334,40000398,53
10002334,40000397,57
10002334,40000110,71
10002334,40000403,54
10002334,40000401,63
10002334,40000252,50
10002334,40000251,70
10002334,40000405,63
10002334,40000255,57
10002334,40000346,50
10002334,40000364,40
10002334,40000408,44
10002334,40000053,33
10002334,40000056,50
10002334,40000055,42
10002334,40000267,50
10002334,40000060,57
10002334,40000058,42
10002334,40000270,71
10002334,40000062,71
10002334,40000374,55
10002334,40000373,60
10002334,40000289,57
10002334,40000067,66
10002334,40000065,66
10002334,40000315,62
10002334,40000307,71
10002334,40000435,63
10002334,40000236,64
10002334,40000100,63
10002334,40000212,66
10002334,40000396,72
